high,mid,low,eval,batch_idx,new_instruction,original_instruction,structural_similarity,keyword_similarity
comp,lexical+pragmatical,addition_deletion+hint,6,8,The kitchen bowl needs the spreadable cream cheese,put the cream cheese in the bowl,0.7333333333333334,0.8282310366630554
comp,lexical+pragmatical,addition_deletion+hint,6,9,The food bowl is still waiting for the dairy cream cheese,put the cream cheese in the bowl,0.7222222222222222,0.8492356538772583
comp,lexical+pragmatical,addition_deletion+hint,7,0,The bottle belongs on the wine rack,put the wine bottle on the rack,0.7857142857142857,0.8217624425888062
comp,lexical+pragmatical,addition_deletion+hint,7,1,The storage rack has a space for the wine bottle,put the wine bottle on the rack,0.6470588235294117,0.8429254293441772
comp,lexical+pragmatical,addition_deletion+hint,7,2,The bottle is not on the kitchen rack yet,put the wine bottle on the rack,0.625,0.7256802320480347
comp,lexical+pragmatical,addition_deletion+hint,7,3,The wine rack is the place for the bottle,put the wine bottle on the rack,0.5625,0.8478538990020752
comp,lexical+pragmatical,addition_deletion+hint,7,4,The bottle goes on the display rack,put the wine bottle on the rack,0.7857142857142857,0.7796560525894165
comp,lexical+pragmatical,addition_deletion+hint,7,5,The storage rack is ready for the bottle,put the wine bottle on the rack,0.4666666666666667,0.7452064156532288
comp,lexical+pragmatical,addition_deletion+hint,7,6,The bottle rack is designed to hold the wine bottle,put the wine bottle on the rack,0.6470588235294117,0.8581414222717285
comp,lexical+pragmatical,addition_deletion+hint,7,7,The bottle belongs on the storage rack,put the wine bottle on the rack,0.7857142857142857,0.7256802320480347
comp,lexical+pragmatical,addition_deletion+hint,7,8,The wine rack has a space for the bottle,put the wine bottle on the rack,0.625,0.8429254293441772
comp,lexical+pragmatical,addition_deletion+hint,7,9,The bottle rack is the place for the wine bottle,put the wine bottle on the rack,0.5294117647058824,0.8478538990020752
comp,lexical+pragmatical,addition_deletion+hint,8,0,The drink bottle belongs on top of the kitchen cabinet,put the wine bottle on top of the cabinet,0.8947368421052632,0.8068706393241882
comp,lexical+pragmatical,addition_deletion+hint,8,1,The bottle is not on top of the storage cabinet yet,put the wine bottle on top of the cabinet,0.7,0.8068706393241882
comp,lexical+pragmatical,addition_deletion+hint,8,2,The top of the cabinet is where the cooking wine bottle goes,put the wine bottle on top of the cabinet,0.6190476190476191,0.9005905985832214
comp,lexical+pragmatical,addition_deletion+hint,8,3,The storage cabinet has space on top for the bottle,put the wine bottle on top of the cabinet,0.6842105263157895,0.8068706393241882
comp,lexical+pragmatical,addition_deletion+hint,8,4,The cooking wine bottle belongs on top of the cabinet,put the wine bottle on top of the cabinet,0.8947368421052632,0.8837364315986633
comp,lexical+pragmatical,addition_deletion+hint,8,5,There is a spot for the bottle on top of the kitchen cabinet,put the wine bottle on top of the cabinet,0.6818181818181819,0.8068706393241882
comp,lexical+pragmatical,addition_deletion+hint,8,6,The top of the storage cabinet is clear for the drink bottle,put the wine bottle on top of the cabinet,0.5714285714285714,0.8068706393241882
comp,lexical+pragmatical,addition_deletion+hint,8,7,The cooking wine bottle's spot is on top of the display cabinet,put the wine bottle on top of the cabinet,0.7272727272727273,0.8837364315986633
comp,lexical+pragmatical,addition_deletion+hint,8,8,The drink bottle should be on the kitchen cabinet top,put the wine bottle on top of the cabinet,0.631578947368421,0.8068706393241882
comp,lexical+pragmatical,addition_deletion+hint,8,9,The bottle's spot is on top of the storage cabinet,put the wine bottle on top of the cabinet,0.75,0.8068706393241882
comp,lexical+pragmatical,addition_deletion+hint,9,0,The kitchen stove is still off,turn on the stove,0.4,0.6430094242095947
comp,lexical+pragmatical,addition_deletion+hint,9,1,The gas stove needs to be on now,turn on the stove,0.41666666666666663,0.6615238785743713
comp,lexical+pragmatical,addition_deletion+hint,9,2,The electric stove is not yet hot,turn on the stove,0.36363636363636365,0.6995090246200562
comp,lexical+pragmatical,addition_deletion+hint,9,3,The pan is waiting for the induction stove,turn on the stove,0.6666666666666667,0.652220606803894
comp,lexical+pragmatical,addition_deletion+hint,9,4,We can't cook if the cooking stove is cold,turn on the stove,0.4285714285714286,0.6617417931556702
comp,lexical+pragmatical,addition_deletion+hint,9,5,The food is ready to be cooked on the countertop stove,turn on the stove,0.4666666666666667,0.6617417931556702
comp,lexical+pragmatical,addition_deletion+hint,9,6,The cooktop stove isn't producing any heat,turn on the stove,0.41666666666666663,0.6815674304962158
comp,lexical+pragmatical,addition_deletion+hint,9,7,The burner stove is still off,turn on the stove,0.4,0.6271182894706726
comp,lexical+pragmatical,addition_deletion+hint,9,8,The portable stove needs to be on now,turn on the stove,0.41666666666666663,0.6615238785743713
comp,lexical+pragmatical,addition_deletion+hint,9,9,The heating stove isn't producing any heat,turn on the stove,0.41666666666666663,0.6815674304962158
comp,lexical+pragmatical,addition_deletion+need_statement,0,0,I need the middle storage drawer of the kitchen cabinet open,open the middle drawer of the cabinet,0.7777777777777778,1.0
comp,lexical+pragmatical,addition_deletion+need_statement,0,1,I want the middle file drawer of the filing cabinet to be open,open the middle drawer of the cabinet,0.65,1.0
comp,lexical+pragmatical,addition_deletion+need_statement,0,2,I require the middle storage drawer of the storage cabinet opened,open the middle drawer of the cabinet,0.7222222222222222,1.0
comp,lexical+pragmatical,addition_deletion+need_statement,0,3,I need to have the middle drawer of the supply cabinet open,open the middle drawer of the cabinet,0.6842105263157895,1.0
comp,lexical+pragmatical,addition_deletion+need_statement,0,4,I want the middle utility drawer of the cabinet open,open the middle drawer of the cabinet,0.7647058823529411,1.0
comp,lexical+pragmatical,addition_deletion+need_statement,0,5,I require the middle drawer of the filing cabinet to be open,open the middle drawer of the cabinet,0.736842105263158,1.0
comp,lexical+pragmatical,addition_deletion+need_statement,0,6,I need the middle file drawer of the cabinet to be open,open the middle drawer of the cabinet,0.6842105263157895,1.0
comp,lexical+pragmatical,addition_deletion+need_statement,0,7,I want the middle storage drawer of the cabinet to be open,open the middle drawer of the cabinet,0.6842105263157895,1.0
comp,lexical+pragmatical,addition_deletion+need_statement,0,8,I require the middle utility drawer of the supply cabinet opened,open the middle drawer of the cabinet,0.7222222222222222,1.0
comp,lexical+pragmatical,addition_deletion+need_statement,0,9,I need to have the middle drawer of the storage cabinet open,open the middle drawer of the cabinet,0.736842105263158,1.0
comp,lexical+pragmatical,addition_deletion+need_statement,1,0,I need the top storage drawer open and the soup bowl put inside,open the top drawer and put the bowl inside,0.5454545454545454,1.0
comp,lexical+pragmatical,addition_deletion+need_statement,1,1,I want the top cabinet drawer to be opened and the mixing bowl to be put inside,open the top drawer and put the bowl inside,0.6153846153846154,1.0
comp,lexical+pragmatical,addition_deletion+need_statement,1,2,I require the top kitchen drawer to be open with the serving bowl inside,open the top drawer and put the bowl inside,0.4347826086956522,0.8224250674247742
comp,lexical+pragmatical,addition_deletion+need_statement,1,3,I need the mixing bowl put inside the open top storage drawer,open the top drawer and put the bowl inside,0.5238095238095238,0.908251941204071
comp,lexical+pragmatical,addition_deletion+need_statement,1,4,My requirement is for the cereal bowl to be inside the open top cabinet drawer,open the top drawer and put the bowl inside,0.45833333333333337,0.8141987323760986
comp,lexical+pragmatical,addition_deletion+need_statement,1,5,I require the soup bowl to be put inside the opened top kitchen drawer,open the top drawer and put the bowl inside,0.5217391304347826,0.9164782166481018
comp,lexical+pragmatical,addition_deletion+need_statement,1,6,What I need is the top storage drawer open and the serving bowl put inside,open the top drawer and put the bowl inside,0.5416666666666667,1.0
comp,lexical+pragmatical,addition_deletion+need_statement,1,7,I need the cereal bowl put inside the open top cabinet drawer,open the top drawer and put the bowl inside,0.5238095238095238,0.908251941204071
comp,lexical+pragmatical,addition_deletion+need_statement,1,8,I want the top kitchen drawer to be opened and the mixing bowl to be put inside,open the top drawer and put the bowl inside,0.6153846153846154,1.0
comp,lexical+pragmatical,addition_deletion+need_statement,1,9,My requirement is for the soup bowl to be inside the open top storage drawer,open the top drawer and put the bowl inside,0.45833333333333337,0.8141987323760986
comp,lexical+pragmatical,addition_deletion+need_statement,2,0,I need the dinner plate pushed to the front of the kitchen stove,push the plate to the front of the stove,0.7727272727272727,1.0
comp,lexical+pragmatical,addition_deletion+need_statement,2,1,I want the serving plate pushed to the front of the cooking stove,push the plate to the front of the stove,0.7727272727272727,1.0
comp,lexical+pragmatical,addition_deletion+need_statement,2,2,I require the dessert plate pushed to the front of the kitchen stove,push the plate to the front of the stove,0.7727272727272727,1.0
comp,lexical+pragmatical,addition_deletion+need_statement,2,3,I need the serving plate to be pushed to the front of the cooking stove,push the plate to the front of the stove,0.7083333333333333,1.0
comp,lexical+pragmatical,addition_deletion+need_statement,2,4,What I need is the dinner plate pushed to the front of the kitchen stove,push the plate to the front of the stove,0.6666666666666667,1.0
comp,lexical+pragmatical,addition_deletion+need_statement,2,5,My requirement is for the serving plate to be at the front of the cooking stove,push the plate to the front of the stove,0.64,0.8191940784454346
comp,lexical+pragmatical,addition_deletion+need_statement,2,6,I want the luncheon plate at the front of the kitchen stove,push the plate to the front of the stove,0.7619047619047619,0.8229314088821411
comp,lexical+pragmatical,addition_deletion+need_statement,2,7,I need the dessert plate to be at the front of the cooking stove,push the plate to the front of the stove,0.7391304347826086,0.8191940784454346
comp,lexical+pragmatical,addition_deletion+need_statement,2,8,I require the dinner plate to be pushed to the front of the cooking stove,push the plate to the front of the stove,0.7083333333333333,1.0
comp,lexical+pragmatical,addition_deletion+need_statement,2,9,I want the serving plate to be at the front of the kitchen stove,push the plate to the front of the stove,0.7391304347826086,0.8229314088821411
comp,lexical+pragmatical,addition_deletion+need_statement,3,0,I need the soup bowl on the dinner plate,put the bowl on the plate,0.6666666666666667,0.77301025390625
comp,lexical+pragmatical,addition_deletion+need_statement,3,1,I want the serving bowl to be placed on the serving plate,put the bowl on the plate,0.6111111111111112,0.8346784114837646
comp,lexical+pragmatical,addition_deletion+need_statement,3,2,I require the mixing bowl to be on the plate,put the bowl on the plate,0.75,0.77301025390625
comp,lexical+pragmatical,addition_deletion+need_statement,3,3,I need to have the cereal bowl on the side plate,put the bowl on the plate,0.5882352941176471,0.79056715965271
comp,lexical+pragmatical,addition_deletion+need_statement,3,4,I want the mixing bowl put on the dinner plate,put the bowl on the plate,0.6875,1.0000001192092896
comp,lexical+pragmatical,addition_deletion+need_statement,3,5,I need the serving bowl on the plate,put the bowl on the plate,0.7142857142857143,0.77301025390625
comp,lexical+pragmatical,addition_deletion+need_statement,3,6,I want to have the soup bowl on the serving plate,put the bowl on the plate,0.7058823529411764,0.8346784114837646
